@relation MyRelation

@attribute convexity numeric
@attribute circularity numeric
@attribute stdDevR numeric
@attribute relativeX numeric
@attribute relativeY numeric
@attribute relativeArea numeric
@attribute bloodStatus {blood,notBlood}

@data
1,0.523599,9.893881,0.095238,0.22807,0.000038,notBlood
0.779221,0.194992,22.435646,0.117794,0.215539,0.000575,notBlood
0.875,0.368155,15.810299,0.117794,0.265664,0.000188,notBlood
1,0.775702,22.041779,0.105263,0.275689,0.000031,notBlood
0.842105,0.330694,15.831195,0.122807,0.218045,0.000238,notBlood
1,0.628319,22.132329,0.112782,0.278195,0.000031,notBlood
1,0.349066,6.342099,0.120301,0.87218,0.000056,notBlood
1,0.349066,15.276061,0.132832,0.283208,0.000056,notBlood
0.916667,0.327249,24.619414,0.137845,0.24812,0.000094,notBlood
1,0.775702,3.878144,0.135338,0.869674,0.000031,notBlood
1,0.451344,8.044888,0.142857,0.879699,0.000119,notBlood
1,0.448799,26.193939,0.150376,0.205514,0.000044,notBlood
1,0.775702,1.095445,0.14787,0.265664,0.000031,notBlood
0.957746,0.443724,19.089054,0.165414,0.24812,0.001113,notBlood
1,0.436332,0,0.160401,0.97995,0.000031,notBlood
1,0.448799,0,0.162907,0.992481,0.000044,notBlood
1,0.441786,10.664352,0.192982,0.528822,0.000056,notBlood
1,0.523599,4.487637,0.220551,0.531328,0.000038,notBlood
1,0.623126,8.706639,0.230576,0.528822,0.000038,notBlood
0.878788,0.253866,17.503719,0.243108,0.205514,0.000138,notBlood
1,0.343612,2.441144,0.24812,0.16792,0.000044,notBlood
1,0.753982,10.419,0.253133,0.14787,0.000038,notBlood
0.720588,0.236435,0,0.288221,0.957393,0.002175,notBlood
1,0.504206,9.109459,0.26817,0.155388,0.000081,notBlood
0.904762,0.484418,23.315647,0.26817,0.177945,0.000106,notBlood
1,0.775702,17.962182,0.26817,0.112782,0.000031,notBlood
1,0.577027,7.745967,0.273183,0.458647,0.000056,notBlood
1,0.384685,0,0.278195,0.922306,0.000038,notBlood
1,0.273182,28.960602,0.300752,0.102757,0.000288,notBlood
1,0.614356,15.623145,0.280702,0.473684,0.000069,notBlood
1,0.72698,9.905678,0.288221,0.448622,0.000044,notBlood
1,0.623126,7.45356,0.293233,0.463659,0.000038,notBlood
1,0.614356,6.095656,0.295739,0.471178,0.000069,notBlood
0.954545,0.415417,8.858038,0.298246,0.533835,0.0001,notBlood
1,0.558505,14.156624,0.295739,0.180451,0.000063,notBlood
1,0.628319,11.723481,0.298246,0.197995,0.000031,notBlood
1,0.753982,18.765364,0.298246,0.218045,0.000038,notBlood
0.892857,0.43277,0,0.305764,0.889724,0.000169,notBlood
1,0.451344,28.050508,0.310777,0.233083,0.000119,notBlood
1,0.628319,3.1241,0.305764,0.463659,0.000031,notBlood
1,0.641141,14.527216,0.315789,0.506266,0.000063,notBlood
1,0.743572,20.440401,0.320802,0.047619,0.000063,notBlood
0.923077,0.669215,33.545252,0.320802,0.411028,0.000056,notBlood
0.888889,0.387851,22.862415,0.318296,0.428571,0.000063,notBlood
1,0.577027,10.450353,0.323308,0.528822,0.000056,notBlood
1,0.610865,0,0.320802,0.766917,0.000044,notBlood
1,0.775702,0,0.325815,0.383459,0.000031,notBlood
0.928571,0.577027,1.885618,0.328321,0.33584,0.000056,notBlood
0.909091,0.426957,23.669628,0.338346,0.027569,0.000231,notBlood
0.882353,0.478305,10.049464,0.33584,0.493734,0.000069,notBlood
0.888889,0.189968,0,0.333333,0.952381,0.000375,notBlood
1,0.641141,13.394402,0.333333,0.062657,0.000063,notBlood
1,0.623126,14.960132,0.333333,0.426065,0.000038,notBlood
0.731707,0.321448,15.624688,0.340852,0.0401,0.000269,notBlood
1,0.452529,26.712141,0.343358,0.406015,0.000081,notBlood
0.793651,0.177303,15.310467,0.363409,0.453634,0.00035,notBlood
1,0.558505,7.244998,0.340852,0.325815,0.000063,notBlood
0.7375,0.363247,0,0.358396,0.984962,0.001156,notBlood
0.878788,0.588508,0,0.348371,0.909774,0.000319,notBlood
0.95,0.345575,10.740362,0.345865,0.47619,0.000069,notBlood
1,0.446804,8.660254,0.348371,0.516291,0.00005,notBlood
0.935484,0.326909,28.660942,0.368421,0.02005,0.000156,notBlood
1,0.452529,11.790077,0.358396,0.466165,0.000081,notBlood
1,0.775702,0,0.35589,0.892231,0.000031,notBlood
1,0.436332,7.227724,0.358396,0.145363,0.000031,notBlood
1,0.310281,0,0.358396,0.949875,0.00005,notBlood
1,0.436332,6.18385,0.360902,0.160401,0.000031,notBlood
1,0.32973,0,0.365915,0.924812,0.000394,notBlood
1,0.893609,18.034256,0.368421,0.035088,0.0001,notBlood
1,0.519272,4.707441,0.370927,0.516291,0.000031,notBlood
1,0.753982,23.447933,0.380952,0.050125,0.000038,notBlood
0.9375,0.589049,26.333861,0.385965,0.030075,0.000075,notBlood
1,0.614356,9.934496,0.385965,0.448622,0.000069,notBlood
0.807692,0.316018,0,0.388471,0.932331,0.000106,notBlood
1,0.753982,0.471405,0.383459,0.984962,0.000038,notBlood
1,0.348099,0,0.388471,0.967419,0.000063,notBlood
1,0.594858,28.621452,0.39599,0.037594,0.00005,notBlood
1,0.698132,26.046833,0.401003,0.062657,0.00005,notBlood
0.886364,0.516026,52.244572,0.418546,0.964912,0.001988,notBlood
1,0.539961,20.281898,0.428571,0.52381,0.000069,notBlood
1,0.320571,25.544275,0.426065,0.689223,0.000125,notBlood
1,0.610865,15.106425,0.441103,0.478697,0.000044,notBlood
0.878788,0.219248,19.97228,0.451128,0.528822,0.000119,notBlood
1,0.436332,3.44093,0.556391,0.233083,0.000031,notBlood
1,0.448799,15.998724,0.561404,0.290727,0.000044,notBlood
1,0.775702,7.255343,0.56391,0.280702,0.000031,notBlood
0.643836,0.271183,31.878427,0.581454,0.263158,0.000719,notBlood
1,0.623126,18.257419,0.576441,0.197995,0.000038,notBlood
1,0.392699,11.362631,0.578947,0.290727,0.00005,notBlood
1,0.594858,22.776084,0.588972,0.195489,0.00005,notBlood
1,0.483322,25.41362,0.60401,0.273183,0.000163,notBlood
1,0.594858,6.576473,0.598997,0.35589,0.00005,notBlood
1,0.314159,5.810336,0.598997,0.373434,0.000063,notBlood
0.933333,0.558505,13.230646,0.609023,0.303258,0.000063,notBlood
1,0.522148,18.822681,0.614035,0.18797,0.000094,notBlood
1,0.478305,16.140396,0.609023,0.283208,0.000069,notBlood
0.814815,0.211163,29.462532,0.631579,0.368421,0.000306,notBlood
0.888889,0.499897,13.325969,0.629073,0.24812,0.000181,notBlood
1,0.565487,8.811644,0.636591,0.453634,0.000113,notBlood
1,0.753982,20.845996,0.634085,0.293233,0.000038,notBlood
1,0.628319,17.281204,0.639098,0.255639,0.000031,notBlood
1,0.520501,20.142351,0.639098,0.273183,0.000044,notBlood
1,0.281487,6.126223,0.651629,0.235589,0.000088,notBlood
1,0.775702,9.579144,0.641604,0.403509,0.000031,notBlood
1,0.370437,17.604128,0.651629,0.295739,0.000081,notBlood
0.733333,0.335103,27.511589,0.66416,0.253133,0.000338,notBlood
0.866667,0.446804,3.561952,0.659148,0.197995,0.00005,notBlood
1,0.523599,12.433155,0.661654,0.273183,0.000038,notBlood
1,0.753982,20.891918,0.659148,0.433584,0.000038,notBlood
1,0.72698,21.868811,0.666667,0.421053,0.000044,notBlood
0.814815,0.293043,14.848718,0.666667,0.486216,0.000106,notBlood
1,0.558505,4.90306,0.671679,0.238095,0.000063,notBlood
1,0.775702,19.569364,0.669173,0.26817,0.000031,notBlood
1,0.504206,13.499507,0.671679,0.461153,0.000081,notBlood
1,0.512913,19.968726,0.684211,0.508772,0.00005,notBlood
0.923077,0.446143,14.02577,0.689223,0.385965,0.00015,notBlood
1,0.441786,22.251092,0.684211,0.403509,0.000056,notBlood
1,0.610865,4.919764,0.694236,0.538847,0.000044,notBlood
0.928571,0.368656,13.389328,0.694236,0.35589,0.000144,notBlood
1,0.520501,23.608196,0.699248,0.418546,0.000044,notBlood
1,0.614356,5.528289,0.711779,0.538847,0.000069,notBlood
1,0.623126,15.973068,0.714286,0.385965,0.000038,notBlood
1,0.589049,10.518502,0.716792,0.423559,0.000075,notBlood
1,0.623126,17.941262,0.714286,0.508772,0.000038,notBlood
1,0.652234,15.621353,0.726817,0.501253,0.000094,notBlood
1,0.628319,10.225458,0.729323,0.418546,0.000031,notBlood
0.932203,0.386269,40.006891,0.741855,0.967419,0.000669,notBlood
1,0.521787,11.208875,0.739348,0.431078,0.000075,notBlood
1,0.384685,7.733405,0.746867,0.463659,0.000038,notBlood
1,0.479966,13.643634,0.756892,0.428571,0.000138,notBlood
1,0.72698,23.371009,0.759398,0.005013,0.000044,notBlood
1,0.390375,11.090434,0.77193,0.466165,0.000131,notBlood
1,0.427428,12.259418,0.837093,0.506266,0.000094,notBlood
1,0.775702,2.966479,0.842105,0.561404,0.000031,notBlood
0.961538,0.316018,14.046142,0.85213,0.486216,0.000106,notBlood
1,0.390954,8.347064,0.85213,0.541353,0.000044,notBlood
1,0.565269,4.532591,0.859649,0.553885,0.000081,notBlood
1,0.512913,3.966658,0.666667,0.93985,0.000038,notBlood
1,0.502655,3.224137,0.099752,0.473197,0.000003,notBlood
1,0.610865,7.050836,0.153846,0.172071,0.000002,notBlood
0.90625,0.294524,12.922579,0.159801,0.172733,0.000008,notBlood
1,0.753982,1.732051,0.232258,0.642621,0.000002,notBlood
1,0.72698,1.884415,0.276427,0.369954,0.000002,notBlood
1,0.446143,0.816497,0.278908,0.369954,0.000002,notBlood
1,0.502655,2.712817,0.283375,0.369292,0.000005,notBlood
1,0.570119,2.285218,0.289826,0.369292,0.000008,notBlood
1,0.623126,1.771691,0.288834,0.649901,0.000002,notBlood
0.894737,0.452529,1.309953,0.2933,0.342158,0.000004,notBlood
1,0.775702,0.489898,0.292804,0.363336,0.000002,notBlood
0.923077,0.594858,1.494783,0.294293,0.360026,0.000003,notBlood
1,0.512913,0.599479,0.294789,0.369292,0.000003,notBlood
1,0.446143,3.496029,0.294789,0.555261,0.000002,notBlood
1,0.519272,0.4,0.297767,0.375248,0.000002,notBlood
1,0.753982,1.527525,0.300248,0.359365,0.000002,notBlood
1,0.520501,2.118914,0.301241,0.516876,0.000002,notBlood
1,0.698132,4.884606,0.303722,0.510258,0.000003,notBlood
1,0.614356,0.833196,0.305211,0.374586,0.000004,notBlood
1,0.523599,1.885618,0.304715,0.379219,0.000002,notBlood
1,0.594858,2.52178,0.305211,0.385175,0.000003,notBlood
1,0.669215,1.852592,0.307692,0.373263,0.000003,notBlood
0.807692,0.390375,1.391585,0.308189,0.381205,0.000007,notBlood
0.95,0.565487,1.685083,0.309181,0.377234,0.000006,notBlood
0.785714,0.352628,5.646069,0.309677,0.508934,0.000007,notBlood
1,0.387851,1.7,0.31067,0.690271,0.000003,notBlood
0.936842,0.175442,2.532393,0.319107,0.372601,0.000041,notBlood
1,0.610865,2.695423,0.310174,0.386499,0.000002,notBlood
1,0.623126,0.5,0.31067,0.363997,0.000002,notBlood
0.818182,0.22069,7.354412,0.31464,0.484447,0.000045,notBlood
1,0.589049,5.097674,0.312655,0.516214,0.000009,notBlood
0.7625,0.378955,11.164006,0.317122,0.508273,0.000063,notBlood
0.83871,0.313832,2.791045,0.315633,0.385175,0.000008,notBlood
0.871795,0.305691,1.95082,0.316625,0.352085,0.000012,notBlood
0.928571,0.512913,0.866025,0.315136,0.377895,0.000003,notBlood
1,0.696198,2.95804,0.316625,0.516876,0.000007,notBlood
1,0.785398,5.416026,0.317618,0.522171,0.000003,notBlood
1,0.753982,1.699673,0.319107,0.342819,0.000002,notBlood
0.909091,0.623126,1.290994,0.319603,0.378557,0.000002,notBlood
1,0.743572,1.095445,0.322084,0.363997,0.000003,notBlood
0.944444,0.620562,1.111024,0.322581,0.377895,0.000005,notBlood
1,0.753982,1.57233,0.322084,0.385175,0.000002,notBlood
0.065588,0.00212,37.843645,0.567246,0.513567,0.059147,notBlood
1,0.775702,1.019804,0.323077,0.514891,0.000002,notBlood
0.833333,0.436332,1.452584,0.324566,0.362674,0.000007,notBlood
0.820513,0.338738,1.785992,0.325558,0.378557,0.000013,notBlood
1,0.72698,2.267787,0.325062,0.356717,0.000002,notBlood
1,0.872665,2.57682,0.325062,0.470549,0.000003,notBlood
0.967742,0.889192,4.896683,0.32804,0.45996,0.000022,notBlood
1,0.519272,0.4,0.326551,0.360026,0.000002,notBlood
0.6125,0.186532,2.562245,0.331514,0.380543,0.000031,notBlood
0.944444,0.387851,1.577973,0.328536,0.362674,0.000003,notBlood
1,0.775702,0.8,0.328536,0.377234,0.000002,notBlood
1,0.519272,1.095445,0.329032,0.455989,0.000002,notBlood
1,0.72698,1.414214,0.329529,0.356717,0.000002,notBlood
0.952381,0.199466,1.871851,0.333002,0.389808,0.000009,notBlood
0.921053,0.643983,6.549748,0.33201,0.476506,0.000024,notBlood
1,0.705255,1.666391,0.331514,0.685639,0.000004,notBlood
1,0.610865,0.699854,0.331514,0.362674,0.000002,notBlood
0.837838,0.312094,2.612189,0.333499,0.357379,0.000011,notBlood
1,0.597687,3.467618,0.334491,0.462608,0.000013,notBlood
0.944444,0.426636,0.445362,0.334491,0.365321,0.000004,notBlood
0.866667,0.321141,1.158514,0.335484,0.377895,0.000008,notBlood
1,0.775702,1.16619,0.334988,0.371277,0.000002,notBlood
1,0.775702,0.489898,0.334988,0.387823,0.000002,notBlood
1,0.519272,0.8,0.33598,0.362674,0.000002,notBlood
1,0.669215,4.021547,0.336476,0.684977,0.000003,notBlood
1,0.414516,2.427908,0.338958,0.371277,0.000006,notBlood
1,0.775702,1.019804,0.338462,0.365321,0.000002,notBlood
1,0.520501,1.17803,0.339454,0.402383,0.000002,notBlood
1,0.753982,1.699673,0.339454,0.363336,0.000002,notBlood
0.888889,0.413708,1.527525,0.340447,0.391132,0.000008,notBlood
0.96875,0.760854,5.551036,0.342432,0.448048,0.00002,notBlood
1,0.628319,1.67332,0.340447,0.684315,0.000002,notBlood
0.410959,0.051218,3.001644,0.35732,0.391794,0.000178,notBlood
0.964286,0.560999,4.312393,0.345409,0.455989,0.000046,notBlood
1,0.614356,2.193152,0.342928,0.387823,0.000004,notBlood
1,0.448799,0.903508,0.341935,0.399073,0.000002,notBlood
0.954545,0.493308,2.358459,0.343921,0.39047,0.000006,notBlood
0.923077,0.669215,1.333333,0.343921,0.369954,0.000003,notBlood
0.909091,0.623126,1.384437,0.343424,0.378557,0.000002,notBlood
1,0.775702,0.8,0.343424,0.397088,0.000002,notBlood
1,0.775702,0.979796,0.343921,0.399073,0.000002,notBlood
0.770833,0.272708,2.370148,0.348387,0.372601,0.000016,notBlood
1,0.628319,0.489898,0.345906,0.379881,0.000002,notBlood
0.9,0.628319,2.87054,0.345409,0.682991,0.000002,notBlood
1,0.775702,1.356466,0.346898,0.369292,0.000002,notBlood
1,0.628319,1.264911,0.346898,0.389146,0.000002,notBlood
0.857143,0.398932,1.739399,0.347395,0.403044,0.000005,notBlood
1,0.705255,4.574453,0.348387,0.44143,0.000004,notBlood
1,0.610865,1.958758,0.348883,0.378557,0.000002,notBlood
1,0.628319,9.329523,0.348883,0.424884,0.000002,notBlood
0.857143,0.577027,2.586766,0.34938,0.428855,0.000003,notBlood
0.765306,0.281317,5.766065,0.352357,0.436797,0.000071,notBlood
1,0.72698,2.185294,0.349876,0.446062,0.000002,notBlood
0.92,0.42223,2.315285,0.351861,0.378557,0.000007,notBlood
1,0.785398,2.772634,0.353846,0.452019,0.000005,notBlood
1,0.72698,3.063944,0.354839,0.379219,0.000002,notBlood
0.947368,0.626578,1.559519,0.355335,0.401721,0.000006,notBlood
0.954545,0.571199,4.887156,0.355831,0.544672,0.000007,notBlood
1,0.519272,2.529822,0.355831,0.436135,0.000002,notBlood
0.880952,0.341942,2.457627,0.359801,0.377895,0.000016,notBlood
1,0.594858,3.112475,0.35732,0.382528,0.000003,notBlood
1,0.669215,0.666667,0.359305,0.396426,0.000003,notBlood
1,0.522148,1.236482,0.362283,0.401721,0.000005,notBlood
1,0.628319,3.006659,0.362779,0.371939,0.000002,notBlood
1,0.760159,3.799671,0.363772,0.439444,0.00001,notBlood
1,0.930842,1.154701,0.364764,0.455989,0.000002,notBlood
1,0.519272,1.959592,0.366253,0.398412,0.000002,notBlood
1,0.775702,0.748331,0.369231,0.399735,0.000002,notBlood
0.94,0.311646,1.766037,0.373697,0.404368,0.00002,notBlood
1,0.539961,0.987525,0.37072,0.408339,0.000004,notBlood
1,0.775702,0.4,0.371216,0.401721,0.000002,notBlood
1,0.753982,1.105542,0.371712,0.410986,0.000002,notBlood
1,0.380079,1.02888,0.37469,0.407677,0.000005,notBlood
1,0.628319,1.9046,0.374194,0.41231,0.000007,notBlood
0.862069,0.313786,2.244671,0.376179,0.394441,0.000007,notBlood
0.904762,0.626894,3.082877,0.378164,0.409662,0.000007,notBlood
1,0.628319,1.67332,0.379156,0.396426,0.000002,notBlood
1,0.775702,0.748331,0.379653,0.400397,0.000002,notBlood
1,0.785398,4.908141,0.380149,0.417604,0.000005,notBlood
0.616279,0.205588,5.474407,0.384615,0.403044,0.00004,notBlood
1,0.72698,2.203893,0.383127,0.397088,0.000002,notBlood
0.931034,0.642514,3.35513,0.388586,0.418928,0.000014,notBlood
0.80597,0.293934,13.430679,0.390571,0.409001,0.000034,notBlood
1,0.796216,7.189399,0.394045,0.422899,0.000023,notBlood
0.888889,0.55161,8.971962,0.395037,0.405692,0.00001,notBlood
1,0.879646,3.481731,0.396526,0.410986,0.000002,notBlood
1,0.855178,4.884073,0.399504,0.416942,0.000012,notBlood
1,0.775702,0.489898,0.399007,0.397088,0.000002,notBlood
1,0.753982,5.814255,0.399504,0.404368,0.000002,notBlood
0.956522,0.451344,4.818593,0.405955,0.403706,0.000006,notBlood
0.84,0.542867,4.073737,0.405955,0.408339,0.000009,notBlood
1,0.698132,1.732051,0.422829,0.403044,0.000003,notBlood
0.933333,0.432842,4.771359,0.428288,0.404368,0.00001,notBlood
1,0.670206,2.576604,0.428288,0.396426,0.000004,notBlood
1,0.588508,4.751495,0.430273,0.399073,0.000017,notBlood
1,0.775702,7.82765,0.435236,0.393779,0.000015,notBlood
0.969697,0.496193,2.573527,0.440695,0.39775,0.000014,notBlood
0.964286,0.384685,7.436771,0.442184,0.393779,0.000008,notBlood
1,0.698132,3.031089,0.444665,0.555923,0.000003,notBlood
1,0.879646,4.51754,0.448635,0.386499,0.000002,notBlood
1,0.517135,13.003803,0.452605,0.383852,0.00001,notBlood
0.639535,0.316028,11.451078,0.458561,0.382528,0.000061,notBlood
1,0.800627,5.667871,0.455087,0.389146,0.000008,notBlood
0.515789,0.136455,2.308852,0.461042,0.373925,0.000032,notBlood
1,0.775702,0.894427,0.458561,0.354732,0.000002,notBlood
0.5,0.106994,2.527543,0.466998,0.364659,0.000075,notBlood
0.941176,0.521787,1.105542,0.462035,0.349437,0.000004,notBlood
1,0.775702,0.8,0.462531,0.352085,0.000002,notBlood
0.538922,0.13067,22.91527,0.469975,0.384514,0.000095,notBlood
1,0.558505,0.921954,0.464516,0.348114,0.000003,notBlood
1,0.775702,0.979796,0.466501,0.355394,0.000002,notBlood
1,0.502655,1.165343,0.46799,0.348114,0.000003,notBlood
1,0.628319,0.489898,0.466998,0.352747,0.000002,notBlood
0.683099,0.259878,11.605269,0.477916,0.676373,0.000137,notBlood
0.888889,0.465421,0.862007,0.468983,0.350761,0.000004,notBlood
0.892857,0.448799,1.61427,0.469975,0.354732,0.000009,notBlood
1,0.594858,0.695971,0.468983,0.358041,0.000003,notBlood
0.508021,0.086965,6.834047,0.477916,0.36863,0.000079,notBlood
1,0.710176,6.816096,0.47196,0.712111,0.000031,notBlood
1,0.384685,0.471405,0.469975,0.366645,0.000002,notBlood
1,0.785398,8.550504,0.470968,0.696889,0.000003,notBlood
0.514851,0.165071,1.744306,0.475434,0.352747,0.000044,notBlood
1,0.669215,1.547599,0.472457,0.358703,0.000003,notBlood
1,0.628319,0.8,0.473449,0.381866,0.000002,notBlood
1,0.72698,0.494872,0.476427,0.355394,0.000002,notBlood
0.666667,0.174533,2.702879,0.479901,0.360688,0.000024,notBlood
0.650794,0.208965,5.526602,0.485856,0.38319,0.000087,notBlood
0.964286,0.352628,1.816476,0.481886,0.352747,0.000007,notBlood
0.779817,0.287691,12.884572,0.485856,0.706817,0.000089,notBlood
1,0.775702,1.74356,0.479901,0.355394,0.000002,notBlood
0.921569,0.502462,4.942785,0.483375,0.395764,0.000034,notBlood
1,0.72698,1.98977,0.480893,0.348114,0.000002,notBlood
1,0.817929,8.456989,0.48139,0.714097,0.000004,notBlood
0.781818,0.282484,2.454914,0.485856,0.350761,0.000022,notBlood
1,0.705255,2.699862,0.484367,0.409662,0.000004,notBlood
1,0.882762,7.467577,0.486849,0.724686,0.000011,notBlood
0.570213,0.106265,7.427714,0.496774,0.356056,0.000153,notBlood
1,0.784142,3.661194,0.489826,0.400397,0.000013,notBlood
0.955556,0.645384,7.598411,0.491811,0.695566,0.000034,notBlood
0.927273,0.448651,6.206881,0.49727,0.378557,0.000035,notBlood
1,0.565269,2.499704,0.4933,0.389808,0.000004,notBlood
1,0.705255,6.726044,0.494789,0.686962,0.000004,notBlood
0.709251,0.26655,20.899081,0.505211,0.653872,0.000359,notBlood
1,0.872665,6.073714,0.495782,0.730642,0.000003,notBlood
0.852941,0.500046,3.752252,0.498263,0.389146,0.000015,notBlood
0.973684,0.365504,8.985154,0.500744,0.6863,0.000014,notBlood
1,0.72698,5.037993,0.500248,0.373263,0.000009,notBlood
0.948276,0.34367,9.580275,0.504715,0.702184,0.00003,notBlood
0.906977,0.400982,9.455501,0.502233,0.716082,0.000019,notBlood
1,0.617629,7.191485,0.503226,0.358041,0.000009,notBlood
1,0.872665,4.817676,0.50273,0.363997,0.000003,notBlood
1,0.389454,6.56252,0.505211,0.726009,0.000005,notBlood
1,0.926443,7.149387,0.505707,0.739907,0.000013,notBlood
0.803738,0.295253,6.480643,0.511663,0.371939,0.000088,notBlood
0.961538,0.464733,5.713983,0.508685,0.68961,0.000008,notBlood
1,0.934689,8.62955,0.507196,0.575116,0.000003,notBlood
0.772727,0.36926,5.083579,0.509677,0.399073,0.000042,notBlood
1,0.394943,18.294688,0.51464,0.579087,0.000051,notBlood
1,0.623126,0.897527,0.509677,0.350099,0.000002,notBlood
1,0.80896,9.857587,0.51464,0.694904,0.000034,notBlood
0.977778,0.564711,17.080063,0.515633,0.735275,0.00003,notBlood
1,0.826163,9.896137,0.512655,0.746525,0.000006,notBlood
0.970149,0.279937,7.942109,0.521588,0.706817,0.000033,notBlood
1,0.913127,6.215335,0.517122,0.682991,0.000007,notBlood
1,0.753982,2.67187,0.517122,0.358041,0.000002,notBlood
0.869565,0.358964,19.362728,0.520596,0.672402,0.000045,notBlood
1,0.833484,5.392302,0.520596,0.743878,0.000004,notBlood
1,0.548256,10.190254,0.525062,0.731966,0.000021,notBlood
1,0.775702,3.44093,0.522084,0.512244,0.000002,notBlood
1,0.436332,6.542171,0.523077,0.719391,0.000002,notBlood
0.93617,0.489229,6.706551,0.525558,0.352747,0.000028,notBlood
1,0.753982,4.955356,0.524069,0.347452,0.000002,notBlood
0.875,0.638136,5.746108,0.524566,0.723362,0.000004,notBlood
1,0.670206,2.763854,0.527543,0.396426,0.000004,notBlood
1,0.628319,0.632456,0.52804,0.381866,0.000002,notBlood
0.933333,0.614356,12.212986,0.530521,0.73726,0.000004,notBlood
0.770492,0.239778,9.633553,0.539454,0.351423,0.000093,notBlood
0.9375,0.441786,2.357023,0.532506,0.410986,0.000003,notBlood
1,0.855108,4.694444,0.533995,0.704169,0.000015,notBlood
1,0.446804,2.75851,0.533995,0.33951,0.000003,notBlood
0.933333,0.436332,12.794624,0.537965,0.692257,0.000041,notBlood
1,0.830834,4.284784,0.533499,0.679682,0.000003,notBlood
1,0.775702,5.329165,0.534988,0.479153,0.000002,notBlood
1,0.486968,11.679726,0.540447,0.637988,0.000037,notBlood
1,0.816814,15.269957,0.53598,0.727995,0.000009,notBlood
1,0.663504,12.185285,0.538462,0.736598,0.000011,notBlood
0.88,0.361911,6.180665,0.539454,0.335539,0.000006,notBlood
0.947368,0.696198,18.220593,0.539454,0.674388,0.000007,notBlood
0.97619,0.47017,9.88261,0.543921,0.750496,0.000022,notBlood
1,0.567803,7.983536,0.542432,0.677035,0.000012,notBlood
0.971429,0.41033,3.30142,0.543921,0.353408,0.000013,notBlood
0.821429,0.270704,11.320667,0.548387,0.706155,0.00005,notBlood
1,0.596903,7.714432,0.543921,0.652548,0.000006,notBlood
1,0.854855,6.156839,0.543424,0.714097,0.00001,notBlood
1,0.726057,5.482625,0.544913,0.335539,0.000004,notBlood
1,0.698132,9.389546,0.544913,0.738584,0.000006,notBlood
1,0.807668,7.144396,0.547395,0.727333,0.000011,notBlood
1,0.519272,7.059745,0.546402,0.711449,0.000002,notBlood
