@relation MyRelation

@attribute convexity numeric
@attribute circularity numeric
@attribute stdDevR numeric
@attribute relativeX numeric
@attribute relativeY numeric
@attribute relativeArea numeric
@attribute bloodStatus {blood,notBlood}

@data
0.802817,0.269226,17.860713,0.404003,0.468724,0.000056,blood
1,0.512913,9.130136,0.402752,0.437031,0.000004,blood
0.958333,0.589049,19.524597,0.402752,0.448707,0.000014,blood
1,0.872665,14.007498,0.402126,0.623853,0.000005,blood
1,0.879646,12.229105,0.404003,0.630525,0.000004,blood
1,0.539961,12.61902,0.405879,0.439533,0.000006,blood
1,0.834486,17.750091,0.405879,0.430359,0.000009,blood
1,0.72698,10.204041,0.405253,0.613011,0.000004,blood
1,0.872665,20.17325,0.406504,0.48457,0.000005,blood
1,0.753982,6.968182,0.40838,0.628023,0.000003,blood
0.888889,0.523599,12.657472,0.410882,0.4804,0.000028,blood
1,0.949459,24.45899,0.410256,0.441201,0.000009,blood
1,0.741765,20.762706,0.413383,0.449541,0.000018,blood
1,0.628319,12.354756,0.412133,0.512093,0.000003,blood
1,0.775702,9.046546,0.412758,0.427023,0.000003,blood
0.818182,0.496193,21.02948,0.414009,0.461218,0.000022,blood
1,0.753982,9.706813,0.413383,0.432861,0.000003,blood
1,0.775702,20.668817,0.413383,0.439533,0.000003,blood
1,0.830834,15.555847,0.41526,0.473728,0.000004,blood
1,0.934689,17.98765,0.41651,0.42035,0.000005,blood
1,0.833484,13.759128,0.417136,0.957465,0.000007,blood
1,0.897598,16.920734,0.418386,0.320267,0.000007,blood
0.925926,0.568848,17.389927,0.419012,0.450375,0.000017,blood
1,0.72698,12.600615,0.418386,0.625521,0.000004,blood
1,0.892287,11.477938,0.420263,0.438699,0.000006,blood
1,1,20.197663,0.421513,0.644704,0.000026,blood
1,0.753982,11.422444,0.420888,0.470392,0.000003,blood
1,0.833484,7.657614,0.421513,0.615513,0.000007,blood
1,0.913626,19.873159,0.422764,0.720601,0.00003,blood
1,0.872665,11.842719,0.422764,0.394495,0.000005,blood
1,0.785398,13.617346,0.422764,0.436197,0.000005,blood
0.92,0.442336,14.176354,0.425266,0.494579,0.000011,blood
1,0.753982,4.310839,0.422764,0.589658,0.000003,blood
0.954545,0.778907,15.060655,0.426517,0.449541,0.000016,blood
1,0.934689,10.911541,0.425891,0.591326,0.000005,blood
1,0.981748,19.544501,0.427767,0.439533,0.00001,blood
0.772152,0.302028,23.196643,0.434021,0.486239,0.000078,blood
1,0.872665,15.112908,0.427767,0.487073,0.000005,blood
1,0.966644,22.784396,0.429018,0.648874,0.000027,blood
1,0.753982,9.844626,0.429018,0.431193,0.000003,blood
1,0.775702,13.215143,0.430269,0.477064,0.000003,blood
1,0.620562,16.725612,0.43152,0.497081,0.000008,blood
0.853659,0.396203,14.910245,0.434021,0.452877,0.000028,blood
1,0.753982,4.760952,0.432145,0.357798,0.000003,blood
0.777778,0.383102,21.048826,0.437148,0.466222,0.000063,blood
1,0.797865,24.006031,0.434021,0.477064,0.000015,blood
0.965517,0.836762,28.261533,0.436523,0.816514,0.000117,blood
1,0.816814,13.462692,0.434021,0.595496,0.000014,blood
1,0.753982,10.656245,0.435897,0.389491,0.000003,blood
1,0.775702,7.359348,0.435897,0.41618,0.000003,blood
1,0.934689,15.477582,0.438399,0.506255,0.000005,blood
1,0.817929,25.23018,0.438399,0.581318,0.000006,blood
1,0.797865,14.437586,0.439024,0.633028,0.000015,blood
1,0.968836,15.809555,0.439024,0.757298,0.000018,blood
1,0.785398,15.762904,0.439024,0.442869,0.000005,blood
1,0.726057,11.944646,0.440275,0.453711,0.000007,blood
1,0.834486,16.325834,0.43965,0.481234,0.000009,blood
1,0.623126,12.762793,0.440275,0.487907,0.000003,blood
1,1,11.324445,0.441526,0.388657,0.000006,blood
1,0.959931,14.414754,0.442777,0.411176,0.000006,blood
0.916667,0.676315,13.58007,0.444028,0.486239,0.000016,blood
0.966667,0.753982,25.122389,0.444653,0.497081,0.000028,blood
1,0.780751,14.615169,0.444653,0.507923,0.000022,blood
1,0.72698,31.363569,0.443402,0.442869,0.000004,blood
1,0.724983,15.903101,0.445278,0.365304,0.00002,blood
0.797101,0.366882,24.849835,0.44778,0.475396,0.000072,blood
0.833333,0.504206,25.623122,0.444653,0.517932,0.000007,blood
0.941176,0.608752,14.0102,0.444653,0.541284,0.000007,blood
1,0.913127,12.20126,0.446529,0.396163,0.000011,blood
1,0.753341,14.689575,0.447154,0.593828,0.000024,blood
1,0.911845,15.845815,0.449031,0.603837,0.000017,blood
0.95,0.565487,18.786734,0.450281,0.458716,0.000009,blood
1,0.892287,14.354635,0.449031,0.547123,0.000006,blood
1,0.817929,8.128107,0.449656,0.434529,0.000006,blood
1,0.872665,10.772186,0.449656,0.445371,0.000005,blood
1,0.830834,9.164299,0.449656,0.618849,0.000004,blood
1,0.837758,15.875348,0.450907,0.496247,0.000008,blood
1,0.504206,16.164831,0.450907,0.502085,0.000007,blood
1,0.93266,9.625681,0.452158,0.326105,0.00001,blood
1,0.830834,14.754237,0.451532,0.568807,0.000004,blood
1,0.959931,13.355904,0.452783,0.604671,0.000006,blood
1,0.892287,19.79671,0.452783,0.618849,0.000006,blood
1,1,21.092712,0.454659,0.445371,0.000011,blood
1,0.784142,22.550171,0.455285,0.514595,0.00002,blood
1,0.939867,14.738973,0.454659,0.400334,0.000014,blood
1,1,16.007914,0.454659,0.814012,0.000012,blood
1,0.793144,22.394806,0.457786,0.544621,0.00005,blood
1,0.941497,34.186805,0.458412,0.69975,0.000038,blood
0.9375,0.625864,16.758088,0.458412,0.482068,0.000027,blood
1,0.72698,19.501014,0.457786,0.507089,0.000015,blood
0.888889,0.358762,13.216299,0.459662,0.590492,0.000019,blood
1,0.830834,11.155156,0.457786,0.461218,0.000004,blood
1,0.753982,17.641491,0.457786,0.83236,0.000003,blood
1,0.753982,7.659417,0.459662,0.457882,0.000003,blood
1,0.973894,25.150784,0.460913,0.75563,0.000016,blood
1,0.893609,14.653818,0.462164,0.472894,0.000008,blood
1,1,31.889396,0.463415,0.605505,0.000017,blood
1,0.785398,13.513596,0.462164,0.454545,0.000005,blood
1,0.785398,15.582041,0.463415,0.516264,0.000013,blood
1,0.930842,13.316656,0.463415,0.844037,0.000003,blood
1,0.897598,20.94502,0.46404,0.612177,0.000007,blood
1,0.753982,12.575329,0.465291,0.542952,0.000003,blood
1,1,26.242426,0.467167,0.730609,0.000025,blood
1,0.72698,17.717742,0.466542,0.447873,0.000004,blood
0.872727,0.473576,25.415967,0.470294,0.462886,0.000059,blood
1,0.997331,17.284652,0.467167,0.83236,0.000018,blood
1,0.775702,4.816638,0.466542,0.572977,0.000003,blood
1,0.736917,12.683228,0.467167,0.630525,0.00001,blood
1,0.817929,16.886593,0.469043,0.701418,0.000006,blood
1,0.908725,24.758029,0.470294,0.504587,0.000018,blood
1,0.663504,15.027981,0.470294,0.548791,0.000017,blood
1,0.93266,22.604145,0.470919,0.485405,0.00001,blood
1,0.817929,25.947499,0.471545,0.542952,0.000006,blood
1,0.969627,19.844757,0.472795,0.446205,0.000013,blood
1,0.72698,24.632814,0.47217,0.455379,0.000004,blood
1,0.817929,11.566552,0.473421,0.569641,0.000006,blood
1,0.872665,15.727683,0.474046,0.690575,0.000005,blood
1,0.872665,18.697593,0.474046,0.398666,0.000005,blood
0.9375,0.605411,19.614373,0.477799,0.488741,0.000058,blood
1,0.743572,11.995416,0.475297,0.582986,0.000005,blood
1,0.879646,10.040733,0.475922,0.443703,0.000004,blood
1,0.892287,10.044346,0.475922,0.622185,0.000006,blood
0.842697,0.461661,29.00556,0.484678,0.577982,0.000152,blood
1,0.775702,15.331014,0.476548,0.605505,0.000003,blood
1,0.817929,14.797811,0.477173,0.453711,0.000006,blood
1,0.775702,9.654015,0.477799,0.553795,0.000003,blood
1,0.775702,14.374978,0.477799,0.1201,0.000003,blood
1,0.669215,11.642833,0.477799,0.59216,0.000005,blood
1,0.969627,15.665299,0.479049,0.47206,0.000013,blood
1,0.872665,15.869468,0.480926,0.445371,0.000005,blood
1,0.775702,6.651316,0.481551,0.617181,0.000003,blood
1,1,32.927646,0.483427,0.719766,0.000035,blood
1,0.753982,10.719919,0.482176,0.537114,0.000003,blood
1,0.863039,24.34203,0.485929,0.563803,0.000034,blood
1,0.879646,9.854037,0.485303,0.474562,0.000004,blood
1,0.698132,7.996093,0.485303,0.497915,0.000004,blood
1,0.897598,16.43354,0.485929,0.784821,0.000007,blood
1,0.775702,16.407315,0.486554,0.431193,0.000003,blood
1,1,12.589678,0.487805,0.468724,0.000013,blood
1,0.892287,14.109443,0.487805,0.502919,0.000006,blood
1,0.95661,18.142742,0.48843,0.550459,0.000011,blood
1,0.977741,21.655558,0.492183,0.42035,0.000032,blood
1,0.822214,26.540058,0.492183,0.75146,0.000035,blood
1,0.930842,9.219544,0.491557,0.473728,0.000003,blood
1,0.881569,19.75215,0.492808,0.487073,0.000029,blood
1,0.872665,35.625272,0.492183,0.542952,0.000005,blood
1,1,19.0766,0.493433,0.435363,0.000016,blood
1,0.69115,13.414637,0.492808,0.446205,0.000011,blood
1,1,15.339857,0.493433,0.458716,0.000007,blood
1,0.608752,16.847455,0.494684,0.574646,0.000007,blood
1,0.879646,5.042675,0.495935,0.553795,0.000004,blood
1,0.753982,7.987838,0.49531,0.562969,0.000003,blood
1,0.743572,11.297787,0.497186,0.544621,0.000005,blood
1,0.753982,16.99428,0.497811,0.573812,0.000003,blood
1,0.930842,8.493462,0.499062,0.614679,0.000003,blood
1,0.775702,15.98249,0.499687,0.623853,0.000003,blood
1,0.883573,12.617473,0.500313,0.493745,0.000009,blood
1,0.959931,20.803687,0.500938,0.235196,0.000006,blood
1,0.968836,19.80266,0.501563,0.296914,0.000018,blood
1,0.911473,22.773011,0.502189,0.507923,0.000032,blood
1,0.628319,17.246087,0.502814,0.552961,0.00001,blood
0.84,0.683611,22.089391,0.502814,0.530442,0.000018,blood
1,0.775702,5.455273,0.502814,0.538782,0.000003,blood
1,0.872027,27.989875,0.505316,0.574646,0.000049,blood
1,0.817929,16.549949,0.504065,0.466222,0.000006,blood
1,0.879646,12.128563,0.50469,0.341952,0.000004,blood
0.811321,0.403743,31.436165,0.512821,0.550459,0.000188,blood
1,0.833484,16.307692,0.506567,0.251877,0.000007,blood
1,0.815292,27.080784,0.509068,0.534612,0.000039,blood
1,0.705255,19.113407,0.508443,0.781485,0.000006,blood
1,0.830834,19.137659,0.508443,0.422018,0.000004,blood
1,0.76937,33.460072,0.509068,0.621351,0.000006,blood
1,0.835437,15.800624,0.51157,0.458716,0.000013,blood
1,0.95661,15.102405,0.512195,0.373645,0.000011,blood
0.787234,0.280169,25.497017,0.517198,0.500417,0.000103,blood
1,0.830834,19.225228,0.512821,0.448707,0.000004,blood
1,0.930842,14.03171,0.513446,0.586322,0.000003,blood
1,0.879646,14.792442,0.514071,0.452877,0.000004,blood
1,0.88335,17.043313,0.516573,0.42452,0.000016,blood
1,0.775702,20.049938,0.515322,0.641368,0.000003,blood
1,1,25.807766,0.517198,0.479566,0.00002,blood
1,0.910844,30.999879,0.519074,0.887406,0.000087,blood
1,0.93266,17.974744,0.517824,0.682235,0.00001,blood
1,1,25.101495,0.519074,0.758132,0.000028,blood
1,0.986127,29.403672,0.522201,0.77648,0.000152,blood
1,0.804248,15.358853,0.520325,0.5196,0.000021,blood
1,0.883573,15.18243,0.520325,0.335279,0.000009,blood
1,0.934689,24.739133,0.5197,0.489575,0.000005,blood
1,0.817929,14.054792,0.5197,0.622185,0.000006,blood
1,0.981748,18.026092,0.520951,0.28357,0.00001,blood
0.923077,0.454405,15.672896,0.524078,0.53628,0.000029,blood
1,0.740874,22.548993,0.522201,0.576314,0.000014,blood
1,0.520501,13.025877,0.522201,0.419516,0.000004,blood
1,0.913626,22.517105,0.524703,0.474562,0.00003,blood
1,0.726057,15.156384,0.524078,0.442869,0.000007,blood
1,0.775702,9.410632,0.523452,0.597998,0.000003,blood
1,0.753982,16.573071,0.524078,0.395329,0.000003,blood
1,0.785398,13.488907,0.524078,0.570475,0.000005,blood
0.936508,0.892849,33.270225,0.529081,0.825688,0.000147,blood
1,1,20.488709,0.525954,0.391993,0.000011,blood
1,0.930842,19.247655,0.525954,0.576314,0.000003,blood
1,0.974677,17.504081,0.526579,0.608007,0.000015,blood
1,0.872665,8.187796,0.525954,0.742285,0.000005,blood
1,1,19.85573,0.527205,0.414512,0.000009,blood
1,0.775702,6.645299,0.525954,0.59633,0.000003,blood
1,0.775702,6.621178,0.527205,0.48457,0.000003,blood
1,0.882762,19.300237,0.528455,0.508757,0.000018,blood
0.97561,0.456007,26.621033,0.530331,0.522936,0.000032,blood
1,0.93266,15.879393,0.529706,0.560467,0.00001,blood
1,0.835437,17.556605,0.530957,0.502085,0.000013,blood
1,0.753982,25.991452,0.530331,0.413678,0.000003,blood
1,0.753982,8.31498,0.530331,0.475396,0.000003,blood
1,0.913127,20.392186,0.530957,0.494579,0.000011,blood
1,0.830834,10.485108,0.530957,0.538782,0.000004,blood
1,0.981748,15.468032,0.531582,0.580484,0.00001,blood
1,0.753982,19.396449,0.530957,0.398666,0.000003,blood
1,0.981748,15.370101,0.532208,0.243536,0.000003,blood
1,0.698132,20.657928,0.532833,0.402836,0.000004,blood
1,0.897598,25.328555,0.533458,0.447039,0.000007,blood
1,0.775702,15.278743,0.532833,0.456214,0.000003,blood
1,0.743572,13.505925,0.534084,0.427857,0.000005,blood
1,0.753982,14.893138,0.533458,0.653878,0.000003,blood
1,0.753982,20.270394,0.533458,0.724771,0.000003,blood
1,0.916298,25.734912,0.536585,0.565471,0.000022,blood
1,0.969627,19.806019,0.536585,0.450375,0.000013,blood
1,0.879646,7.661193,0.53596,0.500417,0.000004,blood
0.960784,0.777849,24.410885,0.539087,0.610509,0.000084,blood
1,0.490874,20.721969,0.536585,0.547123,0.000005,blood
1,1,17.807314,0.539087,0.422852,0.00002,blood
1,0.879646,15.617886,0.538462,0.457048,0.000004,blood
1,0.84823,17.250514,0.540338,0.514595,0.000014,blood
1,0.753982,10.415,0.539712,0.675563,0.000003,blood
1,0.897598,20.492034,0.540338,0.371977,0.000007,blood
0.85,0.502655,39.469801,0.546592,0.532944,0.000208,blood
0.947368,0.696198,17.295664,0.540963,0.594662,0.00001,blood
0.928571,0.512913,18.305993,0.540338,0.533778,0.000004,blood
1,0.861891,24.080108,0.54409,0.500417,0.000026,blood
1,0.610865,19.530196,0.542214,0.507089,0.000004,blood
1,0.753982,10.386958,0.541588,0.543786,0.000003,blood
1,1,18.141695,0.542839,0.571309,0.000008,blood
1,1,15.640333,0.545341,0.396163,0.000014,blood
1,0.866646,24.048288,0.545966,0.59216,0.00003,blood
0.921875,0.724039,30.085164,0.549719,0.810676,0.000123,blood
1,1,21.493539,0.545341,0.336947,0.000006,blood
1,0.923149,22.48965,0.547217,0.35613,0.000042,blood
1,0.959931,17.530611,0.545966,0.384487,0.000006,blood
1,0.894481,14.378912,0.547217,0.623853,0.000021,blood
1,0.930842,14.877276,0.547842,0.479566,0.000003,blood
1,0.879646,13.424011,0.549093,0.419516,0.000004,blood
1,0.753982,10.241528,0.549719,0.444537,0.000003,blood
0.888889,0.611063,26.132329,0.554096,0.497081,0.000101,blood
0.923077,0.557679,22.61526,0.550344,0.566305,0.000016,blood
1,0.934689,9.900742,0.550969,0.554629,0.000005,blood
0.88764,0.550503,30.960121,0.555972,0.605505,0.000181,blood
1,0.72698,16.625527,0.550969,0.710592,0.000004,blood
1,0.739198,16.650488,0.55222,0.461218,0.000009,blood
0.90566,0.572622,30.0522,0.557223,0.51543,0.000067,blood
1,0.882113,21.910635,0.557223,0.327773,0.000061,blood
1,1,17.880778,0.556598,0.784821,0.000013,blood
1,0.897598,15.605467,0.556598,0.127606,0.000007,blood
1,0.966644,13.217793,0.556598,0.214345,0.000007,blood
1,0.775702,12.224565,0.555972,0.558799,0.000003,blood
0.918919,0.670084,26.244194,0.558474,0.42452,0.000038,blood
1,0.856798,17.796885,0.557849,0.543786,0.000017,blood
1,0.807215,17.570852,0.558474,0.572143,0.000019,blood
1,0.72698,12.88885,0.557849,0.479566,0.000004,blood
1,0.879646,22.346985,0.558474,0.52377,0.000004,blood
0.951613,0.882654,36.02799,0.563477,0.731443,0.000141,blood
1,0.753341,23.27434,0.560976,0.460384,0.000024,blood
1,0.72698,19.884456,0.561601,0.450375,0.000015,blood
1,0.913127,39.518766,0.562226,0.908257,0.000044,blood
1,0.830834,20.204811,0.560976,0.469558,0.000004,blood
1,0.753982,21.249837,0.560976,0.801501,0.000003,blood
0.933333,0.601945,27.680683,0.56723,0.524604,0.000051,blood
1,0.911473,16.618278,0.564728,0.764804,0.000032,blood
1,0.753982,4.955356,0.564103,0.491243,0.000003,blood
1,0.872665,16.970857,0.563477,0.569641,0.000005,blood
1,0.726057,19.65712,0.564728,0.814846,0.000007,blood
1,1,18.619726,0.56723,0.535446,0.000029,blood
1,0.830834,16.339657,0.566604,0.582986,0.000004,blood
1,0.949459,17.228366,0.56723,0.422852,0.000009,blood
1,0.569903,11.275083,0.56723,0.448707,0.00001,blood
1,0.623126,10.903618,0.566604,0.562135,0.000003,blood
1,0.872665,10.611786,0.567855,0.469558,0.000005,blood
1,1,26.823759,0.570356,0.757298,0.000056,blood
1,1,27.26725,0.570356,0.683903,0.000024,blood
1,0.872665,16.341359,0.569731,0.438699,0.000005,blood
1,0.914566,24.658655,0.573483,0.502085,0.00008,blood
1,0.623126,14.540115,0.570982,0.599666,0.000013,blood
1,0.817929,16.365151,0.570982,0.555463,0.000006,blood
0.980392,0.628077,23.329211,0.575985,0.413678,0.000068,blood
1,0.908725,27.566528,0.572858,0.489575,0.000018,blood
1,0.785398,28.956332,0.571607,0.510425,0.000005,blood
0.961538,0.650626,17.655571,0.573483,0.467056,0.000018,blood
1,1,18.198505,0.572858,0.514595,0.00001,blood
1,0.872665,15.782823,0.574109,0.560467,0.000021,blood
1,0.954573,20.338153,0.575985,0.618015,0.000038,blood
1,0.833484,20.430572,0.574734,0.571309,0.000007,blood
1,0.934689,17.051845,0.574734,0.576314,0.000005,blood
0.90566,0.527886,20.929563,0.579112,0.52794,0.000061,blood
1,0.520501,13.108651,0.574734,0.533778,0.000004,blood
1,0.830834,14.56022,0.575985,0.361134,0.000004,blood
1,0.785398,13.019454,0.57536,0.538782,0.000005,blood
1,0.785398,10.74738,0.57661,0.597998,0.000005,blood
0.783784,0.496699,30.502598,0.582239,0.653044,0.000254,blood
1,0.706816,22.611016,0.580988,0.455379,0.000054,blood
1,0.981748,15.979987,0.578487,0.552127,0.000003,blood
1,0.981748,20.673409,0.580363,0.566305,0.000042,blood
1,0.94808,25.398926,0.580363,0.676397,0.000029,blood
0.964286,0.512913,20.369799,0.580988,0.482902,0.000017,blood
1,0.830834,14.095655,0.579737,0.520434,0.000004,blood
1,0.949459,12.029088,0.580363,0.601334,0.000009,blood
1,0.851721,27.498093,0.584115,0.54045,0.000032,blood
1,0.787355,25.807306,0.585366,0.703086,0.000092,blood
1,0.785398,10.657403,0.58349,0.381985,0.000005,blood
1,0.879646,21.30536,0.58349,0.490409,0.000004,blood
1,0.930842,7.738791,0.584115,0.442869,0.000003,blood
1,0.76937,11.066717,0.58474,0.498749,0.000006,blood
1,0.865453,23.277434,0.586617,0.508757,0.000039,blood
1,0.775702,8.461678,0.58474,0.47623,0.000003,blood
1,0.892287,25.039968,0.58474,0.633028,0.000006,blood
0.953846,0.776289,31.318576,0.590994,0.601334,0.000136,blood
1,0.781908,20.722658,0.586617,0.392827,0.000007,blood
0.766667,0.366131,30.053116,0.59162,0.522936,0.000123,blood
1,0.879646,20.359022,0.587242,0.487073,0.000004,blood
1,0.610865,11.630361,0.587867,0.478732,0.000004,blood
1,0.966644,8.014041,0.587867,0.557965,0.000007,blood
1,0.712379,16.119256,0.589744,0.34362,0.000013,blood
1,0.930842,9.882645,0.589118,0.432027,0.000003,blood
1,0.981748,19.586922,0.589744,0.673895,0.00001,blood
1,0.930842,14.240982,0.589744,0.413678,0.000003,blood
0.92,0.517734,24.453684,0.592871,0.547957,0.000054,blood
1,1,16.317135,0.590369,0.633028,0.000008,blood
1,0.830834,12.579746,0.590994,0.393661,0.000004,blood
1,0.893609,19.361588,0.590994,0.497915,0.000008,blood
1,0.879646,4.969293,0.59162,0.456214,0.000004,blood
0.944444,0.698132,21.667236,0.592871,0.451209,0.000009,blood
1,0.785398,21.402953,0.593496,0.302752,0.000013,blood
1,0.594858,10.985786,0.592871,0.487073,0.000004,blood
0.9375,0.736311,13.542362,0.594747,0.569641,0.000008,blood
1,1,17.89574,0.596623,0.769808,0.000059,blood
1,0.628319,8.840814,0.594747,0.532944,0.000003,blood
1,0.872665,11.653326,0.595372,0.577982,0.000005,blood
1,0.973894,23.81611,0.595997,0.873228,0.000016,blood
1,0.827415,16.441064,0.597248,0.622185,0.000025,blood
1,0.670206,9.376018,0.597248,0.560467,0.000006,blood
0.956522,0.570119,20.29419,0.597248,0.654712,0.000013,blood
1,0.969476,19.306906,0.599124,0.425354,0.000041,blood
1,0.775702,30.932184,0.596623,0.481234,0.000003,blood
1,0.702282,22.547731,0.599124,0.584654,0.000024,blood
1,0.672398,23.843212,0.59975,0.597164,0.000023,blood
1,0.966644,12.291335,0.598499,0.324437,0.000007,blood
1,0.753982,13.246593,0.597874,0.507923,0.000003,blood
0.677419,0.197598,22.494298,0.604128,0.524604,0.000071,blood
1,0.897598,20.854819,0.598499,0.549625,0.000007,blood
1,0.753982,3.760171,0.598499,0.496247,0.000003,blood
1,0.902688,31.309685,0.601001,0.789825,0.00002,blood
1,0.961712,15.875348,0.601001,0.504587,0.000008,blood
1,0.830834,9.656604,0.600375,0.450375,0.000004,blood
1,0.736311,12.863385,0.602877,0.373645,0.000008,blood
1,1,22.379909,0.602877,0.577982,0.000019,blood
1,0.934689,11.596083,0.602251,0.673061,0.000005,blood
1,0.961712,12.488928,0.604128,0.491243,0.000008,blood
1,0.698132,13.013815,0.603502,0.537948,0.000004,blood
1,0.512781,28.891667,0.604128,0.553795,0.000041,blood
1,0.981748,23.91626,0.604753,0.478732,0.00001,blood
1,0.911845,19.933385,0.605378,0.505421,0.000017,blood
1,0.897598,18.891338,0.605378,0.341952,0.000007,blood
1,0.753982,21.669231,0.605378,0.427023,0.000003,blood
1,0.869645,15.294689,0.607255,0.512927,0.00001,blood
0.932203,0.767123,41.883783,0.615385,0.849041,0.000443,blood
0.857143,0.52538,28.089524,0.611632,0.447039,0.000154,blood
1,0.687223,21.819872,0.608505,0.492911,0.000029,blood
1,0.930842,23.604231,0.60788,0.608841,0.000013,blood
1,0.767945,19.839072,0.609131,0.572143,0.000029,blood
1,1,16.841098,0.609756,0.678065,0.000034,blood
1,0.76937,15.871008,0.608505,0.622185,0.000006,blood
1,1,16.571342,0.609131,0.934112,0.000008,blood
1,0.631447,24.182744,0.613508,0.548791,0.000058,blood
1,0.743572,12.851459,0.611007,0.555463,0.000005,blood
1,0.892287,10.031894,0.612258,0.585488,0.000006,blood
0.945946,0.688443,21.623592,0.615385,0.598832,0.000039,blood
1,0.775702,15.753095,0.612258,0.488741,0.000003,blood
1,0.72698,7.065293,0.612883,0.503753,0.000004,blood
0.5,0.114649,33.248607,0.641026,0.542952,0.000651,blood
1,0.753982,12.157531,0.612883,0.482902,0.000003,blood
1,1,23.041478,0.613508,0.57965,0.000006,blood
1,0.934689,14.571238,0.614134,0.650542,0.000005,blood
1,0.966644,18.391212,0.614759,0.261885,0.000007,blood
1,0.930842,21.571425,0.614759,0.40367,0.000013,blood
1,1,27.254717,0.616635,0.731443,0.000039,blood
1,0.968836,20.635408,0.615385,0.820684,0.000018,blood
1,0.706751,17.870677,0.616635,0.501251,0.000021,blood
1,1,27.065945,0.616635,0.787323,0.000019,blood
1,0.893609,17.918217,0.61601,0.801501,0.000008,blood
1,0.833484,11.395006,0.61601,0.812344,0.000007,blood
1,0.904986,29.879689,0.620388,0.705588,0.000109,blood
1,0.731008,11.253017,0.618512,0.530442,0.000011,blood
1,0.785398,10.979217,0.617886,0.625521,0.000005,blood
1,0.593056,13.960081,0.619762,0.489575,0.000019,blood
1,0.800627,15.251267,0.620388,0.428691,0.000012,blood
1,0.934689,19.978287,0.621639,0.453711,0.000019,blood
1,0.934689,14.226562,0.621013,0.479566,0.000005,blood
1,0.892287,17.778537,0.621013,0.761468,0.000006,blood
1,0.753982,12.133516,0.621013,0.417014,0.000003,blood
1,0.655389,16.302087,0.622889,0.507089,0.000012,blood
0.913043,0.607071,27.996671,0.625391,0.441201,0.00012,blood
0.661017,0.277267,34.677381,0.65541,0.702252,0.00144,blood
1,1,23.746222,0.626016,0.557131,0.000034,blood
1,0.775702,6.852737,0.622889,0.565471,0.000003,blood
1,0.72698,23.135801,0.623515,0.468724,0.000004,blood
1,0.775702,17.917589,0.62414,0.535446,0.000003,blood
1,0.966644,22.85224,0.625391,0.571309,0.000007,blood
1,0.775702,5.549775,0.626642,0.383653,0.000003,blood
1,0.892287,12.00781,0.626642,0.462052,0.000006,blood
1,0.739198,14.57732,0.626642,0.53211,0.000009,blood
1,1,21.190272,0.628518,0.63553,0.000045,blood
0.86,0.497628,18.757345,0.629769,0.518766,0.000052,blood
1,0.817929,13.605419,0.627892,0.42452,0.000006,blood
1,0.628319,20.439178,0.627892,0.580484,0.000003,blood
1,0.855178,25.20337,0.630394,0.568807,0.000019,blood
1,0.77181,17.972052,0.63227,0.586322,0.000037,blood
1,0.879646,12.210735,0.631019,0.496247,0.000004,blood
1,0.523599,16.689984,0.631645,0.878232,0.000003,blood
0.966667,0.684169,21.328337,0.634146,0.694746,0.000026,blood
1,0.84823,22.503467,0.634772,0.41201,0.000014,blood
0.857143,0.479574,23.936739,0.637273,0.456214,0.000097,blood
1,0.669215,15.120095,0.634146,0.402002,0.000005,blood
0.974359,0.479191,22.00608,0.636648,0.512927,0.00003,blood
1,0.870247,16.80219,0.636023,0.617181,0.000013,blood
1,1,15.932039,0.636023,0.627189,0.000021,blood
0.688776,0.331693,35.613451,0.64728,0.844871,0.000528,blood
0.865672,0.512285,25.016907,0.639149,0.658048,0.000095,blood
0.981132,0.787355,24.908715,0.6404,0.572143,0.000092,blood
1,0.775702,13.514437,0.637273,0.754796,0.000003,blood
1,0.973894,24.550273,0.638524,0.766472,0.000016,blood
1,0.596903,22.032462,0.6404,0.52377,0.00004,blood
1,0.883573,14.438567,0.639775,0.59216,0.000009,blood
1,0.913127,25.935119,0.639775,0.909091,0.000011,blood
1,0.785398,11.595018,0.6404,0.64387,0.000005,blood
1,0.804871,21.423435,0.642902,0.407006,0.000016,blood
1,0.872027,28.776252,0.644153,0.492077,0.000049,blood
1,0.833484,23.694805,0.642276,0.501251,0.000007,blood
0.661202,0.203004,33.230443,0.654784,0.6397,0.000282,blood
0.978261,0.80173,28.270896,0.646029,0.437865,0.00007,blood
1,1,10.879309,0.643527,0.537948,0.000004,blood
0.95,0.911062,18.120813,0.644153,0.461218,0.000015,blood
1,0.740874,13.569676,0.64728,0.509591,0.000014,blood
0.685259,0.313356,36.334107,0.669168,0.573812,0.000818,blood
1,0.72698,24.357038,0.645403,0.771476,0.000004,blood
1,0.893609,10.825318,0.646654,0.806505,0.000008,blood
1,0.608752,19.766494,0.647905,0.423686,0.000007,blood
1,0.782681,18.040849,0.64728,0.453711,0.000009,blood
0.966102,0.696728,42.944834,0.652283,0.87573,0.000101,blood
1,0.934689,17.563289,0.649781,0.6005,0.000005,blood
1,0.76937,13.758836,0.649156,0.614679,0.000006,blood
1,0.966644,16.135887,0.650407,0.429525,0.000007,blood
1,0.753982,14.415462,0.650407,0.487073,0.000003,blood
0.969697,0.507732,28.768921,0.653533,0.510425,0.000023,blood
